"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"4722","zf-C5HC2",0.999999999994878,0.857367485187949,0,2
"3301","PRKG1_interact",0.999999999994894,0.884643023479373,0,3
"4799","ZU5",0.999999999994921,0.858519734154008,0,2
"4005","SpoU_methylase",0.999999999994929,0.891514618103987,0,2
"1826","Glt_symporter",0.999999999994993,0.96078507992161,0,1
"3209","PK",0.999999999994993,0.96078507992161,0,1
"3210","PK_C",0.999999999994993,0.96078507992161,0,1
"3416","Rad9",0.999999999994993,0.96078507992161,0,1
"198","ALS2CR8",0.999999999995024,0.813623443392291,0,5
"1347","DUF872",0.999999999995032,0.926817410139765,0,2
"322","ATP_bind_1",0.999999999995096,0.88920977882175,0,3
"498","Cactin_mid",0.99999999999511,0.960360795936272,0,1
"499","CactinC_cactus",0.99999999999511,0.960360795936272,0,1
"3132","PGM_PMM_I",0.999999999995183,0.886766936775655,0,3
"3134","PGM_PMM_III",0.999999999995183,0.886766936775655,0,3
"3135","PGM_PMM_IV",0.999999999995183,0.886766936775655,0,3
"942","Dimerisation2",0.999999999995188,0.889606163320884,0,3
"2507","Methyltransf_2",0.999999999995188,0.889606163320884,0,3
"1290","DUF4685",0.999999999995229,0.960520430990578,0,1
"3770","S1-like",0.999999999995238,0.938726699099021,0,1
"2358","LRAT",0.999999999995461,0.889522707327815,0,3
"2781","NIPSNAP",0.999999999995554,0.925266649222649,0,2
"4789","zinc_ribbon_16",0.999999999995582,0.956624785714238,0,1
"1872","Glyco_transf_22",0.999999999995651,0.820855088341005,0,5
"2496","Metallophos_2",0.999999999995802,0.962371600108349,0,1
"2848","NTPase_1",0.999999999995802,0.962371600108349,0,1
"3532","Ribosomal_L15e",0.999999999995802,0.962371600108349,0,1
"3950","SNAP-25",0.999999999995802,0.962371600108349,0,1
"2668","MutL_C",0.999999999995837,0.897096808143543,0,2
"1557","FAD-oxidase_C",0.999999999995998,0.886957278577091,0,3
"1529","Exo70",0.999999999996128,0.960336411950719,0,1
"17","4_1_CTD",0.999999999996152,0.954149913870993,0,1
"3774","SAB",0.999999999996152,0.954149913870993,0,1
"3668","RNA_pol_Rpb2_1",0.999999999996168,0.84543010674499,0,3
"3669","RNA_pol_Rpb2_2",0.999999999996168,0.84543010674499,0,3
"3670","RNA_pol_Rpb2_3",0.999999999996168,0.84543010674499,0,3
"3673","RNA_pol_Rpb2_6",0.999999999996168,0.84543010674499,0,3
"3674","RNA_pol_Rpb2_7",0.999999999996168,0.84543010674499,0,3
"430","BIR",0.999999999996201,0.850912596975843,0,3
"36","A2M",0.999999999996203,0.864111074577566,0,2
"37","A2M_comp",0.999999999996203,0.864111074577566,0,2
"38","A2M_N",0.999999999996203,0.864111074577566,0,2
"39","A2M_N_2",0.999999999996203,0.864111074577566,0,2
"40","A2M_recep",0.999999999996203,0.864111074577566,0,2
"4213","Thiol-ester_cl",0.999999999996203,0.864111074577566,0,2
"705","Cnd1",0.999999999996224,0.830915938021813,0,3
"572","CC2D2AN-C2",0.999999999996343,0.927265336027412,0,1
"1916","Gpi16",0.999999999996343,0.960694709286356,0,1
"2855","Nuc_recep-AF1",0.999999999996345,0.960751833806969,0,1
"4203","TH1",0.999999999996345,0.960751833806969,0,1
"801","Cse1",0.999999999996354,0.908677204304111,0,2
"1292","DUF4701",0.999999999996396,0.925960470690869,0,1
"1190","DUF3694",0.9999999999965,0.815198861190863,0,3
"1050","DUF1242",0.999999999996559,0.928114852392906,0,2
"1334","DUF758",0.99999999999659,0.962436853347559,0,1
"3093","Peptidase_M54",0.999999999996634,0.889079611703826,0,3
"147","AF-4",0.99999999999675,0.938677146350449,0,1
"3952","Snapin_Pallidin",0.999999999996797,0.926903027128761,0,2
"1002","DPCD",0.999999999996973,0.96235720923274,0,1
"1942","GTP_cyclohydroI",0.999999999996973,0.96235720923274,0,1
"2806","Nop25",0.999999999996973,0.96235720923274,0,1
"3991","SPC25",0.999999999996973,0.96235720923274,0,1
"4134","TAFII28",0.999999999996973,0.96235720923274,0,1
"4238","Tim29",0.999999999996973,0.96235720923274,0,1
"2464","Med23",0.99999999999701,0.934882560457366,0,1
"4482","Ufm1",0.99999999999703,0.963142494610081,0,1
"3494","Rho_Binding",0.999999999997063,0.864704932983938,0,3
"1769","GAT",0.999999999997096,0.922429030398542,0,2
"1004","DPM3",0.999999999997142,0.963222511044983,0,1
"1492","ER",0.999999999997142,0.963222511044983,0,1
"1925","GRIM-19",0.999999999997271,0.962921353245978,0,1
"2637","MRP-S23",0.999999999997271,0.962921353245978,0,1
"3491","rhaM",0.999999999997271,0.962921353245978,0,1
"3718","Rpp20",0.999999999997271,0.962921353245978,0,1
"4274","TMEM234",0.999999999997271,0.962921353245978,0,1
"3632","RII_binding_1",0.999999999997387,0.960918455241588,0,1
"2016","Herpes_alk_exo",0.999999999997515,0.92372295649334,0,2
"2481","MEIOC",0.999999999997589,0.96054180612727,0,1
"2746","Ndc80_HEC",0.999999999997589,0.96054180612727,0,1
"836","Cupin_5",0.99999999999765,0.926589928492991,0,2
"45","AA_permease_N",0.999999999997685,0.861275356749953,0,3
"82","Abhydrolase_2",0.999999999997688,0.926295239856855,0,2
"928","DHFR_1",0.999999999997714,0.926818306049851,0,2
"4727","zf-CCHC_2",0.999999999997722,0.880475259834751,0,3
"3098","Peptidase_S24",0.999999999997726,0.891866101548951,0,3
"532","CARD_2",0.999999999997747,0.907207178421562,0,2
"444","BORCS6",0.999999999997791,0.962292960688034,0,1
"1270","DUF4562",0.999999999997791,0.962292960688034,0,1
"1961","HAD",0.999999999997791,0.962292960688034,0,1
"3651","RNA_pol_3_Rpc31",0.999999999997791,0.962292960688034,0,1
"3904","Siah-Interact_N",0.999999999997791,0.962292960688034,0,1
"4251","TK",0.999999999997791,0.962292960688034,0,1
"4033","SRP68",0.999999999997814,0.960537618634025,0,1
"1373","Dynein_light",0.999999999997821,0.926965168739456,0,2
"1235","DUF4460",0.999999999997827,0.96092819190722,0,1
"1236","DUF4461",0.999999999997827,0.96092819190722,0,1
"2064","HMG_CoA_synt_C",0.999999999997827,0.96092819190722,0,1
"2065","HMG_CoA_synt_N",0.999999999997827,0.96092819190722,0,1
"2978","Pam16",0.999999999997905,0.920115222962085,0,2
"2613","MOZART1",0.999999999997912,0.963408243363355,0,1
"3572","Ribosomal_L38e",0.999999999997912,0.963408243363355,0,1
"1101","DUF2039",0.999999999997924,0.962510273158968,0,1
"2176","INSIG",0.999999999997924,0.962510273158968,0,1
"3917","Siva",0.999999999997924,0.962510273158968,0,1
"3267","PP2C_2",0.999999999998034,0.923245431124023,0,2
"1970","HARE-HTH",0.999999999998078,0.921997302149797,0,2
"3712","RPE65",0.999999999998118,0.818741076679686,0,5
"220","ANAPC15",0.999999999998142,0.963070920155569,0,1
"313","ATG101",0.999999999998142,0.963070920155569,0,1
"1609","Fe-S_biosyn",0.999999999998187,0.926956404198766,0,2
"34","A_deaminase",0.999999999998194,0.886602517309001,0,3
"3905","SID-1_RNA_chan",0.999999999998255,0.878914986043049,0,3
"2790","NmrA",0.999999999998278,0.888919941185199,0,3
"3551","Ribosomal_L24e",0.999999999998293,0.926361672670514,0,2
"4753","zf-nanos",0.999999999998333,0.925837403663049,0,2
"2503","Methyltransf_12",0.999999999998338,0.855494050647718,0,3
"4386","tRNA_SAD",0.999999999998341,0.880823607927789,0,3
"4735","zf-CSL",0.999999999998366,0.92742076208964,0,2
"20","4F5",0.999999999998399,0.963110629957259,0,1
"897","DDA1",0.999999999998399,0.963110629957259,0,1
"3018","Pcc1",0.999999999998399,0.963110629957259,0,1
"3552","Ribosomal_L26",0.999999999998399,0.963110629957259,0,1
"3859","SelK_SelG",0.999999999998399,0.963110629957259,0,1
"2404","Mak10",0.999999999998409,0.959766017724851,0,1
"3427","Raptor_N",0.999999999998443,0.936201201938635,0,1
"606","CDT1",0.999999999998508,0.961025522011373,0,1
"607","CDT1_C",0.999999999998508,0.961025522011373,0,1
"1572","FAM47",0.999999999998508,0.961025522011373,0,1
"1779","Gcd10p",0.999999999998508,0.961025522011373,0,1
"4798","ZT_dimer",0.999999999998508,0.961025522011373,0,1
"4518","UPF0640",0.999999999998526,0.963424491352085,0,1
"2033","HHH_5",0.999999999998606,0.924242548932352,0,2
"2418","MAP65_ASE1",0.999999999998633,0.915492115902728,0,2
"221","ANAPC2",0.999999999998731,0.958321638958005,0,1
"383","BAR_3_WASP_bdg",0.999999999998815,0.960820302860321,0,1
"1020","dsDNA_bind",0.99999999999883,0.962952656193884,0,1
"4194","TFIIIC_sub6",0.99999999999883,0.962952656193884,0,1
"2143","IFT46_B_C",0.999999999998838,0.961236154374286,0,1
"3405","Rad10",0.999999999998838,0.961236154374286,0,1
"3483","Rft-1",0.999999999998838,0.961236154374286,0,1
"2126","I_LWEQ",0.999999999998856,0.879766696740834,0,2
"3678","RNA_pol_Rpb6",0.999999999998961,0.927482317403058,0,2
"441","BolA",0.999999999998966,0.927235818872042,0,2
"1854","Glyco_hydro_39",0.99999999999901,0.960192178398143,0,1
"3833","Sec10",0.99999999999901,0.960192178398143,0,1
"2954","P66_CC",0.999999999999019,0.959473120640375,0,1
"4516","UPF0564",0.999999999999019,0.959473120640375,0,1
"1514","EST1_DNA_bind",0.999999999999043,0.794649470641893,0,5
"1023","DSL",0.999999999999178,0.842620487273406,0,3
"2589","MNNL",0.999999999999178,0.842620487273406,0,3
"983","DNA_primase_lrg",0.999999999999273,0.960829986714405,0,1
"1251","DUF4507",0.999999999999273,0.960829986714405,0,1
"2438","MCLC",0.999999999999273,0.960829986714405,0,1
"3263","Pox_MCEL",0.999999999999273,0.960829986714405,0,1
"2137","IF-2B",0.999999999999288,0.820719575938374,0,5
"3160","Phosducin",0.999999999999317,0.89032504046083,0,3
"2581","MMR_HSR1_Xtn",0.999999999999407,0.924237984075192,0,2
"2264","Ku",0.99999999999941,0.922103424915381,0,2
"2265","Ku_C",0.99999999999941,0.922103424915381,0,2
"2266","Ku_N",0.99999999999941,0.922103424915381,0,2
"726","Coatomer_g_Cpla",0.999999999999464,0.95727782004739,0,1
"758","COP-gamma_platf",0.999999999999464,0.95727782004739,0,1
"2272","L27_1",0.999999999999464,0.95727782004739,0,1
"2403","MAGUK_N_PEST",0.999999999999464,0.95727782004739,0,1
"3036","PDZ_assoc",0.999999999999464,0.95727782004739,0,1
"3178","PI3K_C2",0.999999999999555,0.844289270666814,0,3
"1930","GSAP-16",0.999999999999653,0.954928588564664,0,1
"1500","Erf4",0.999999999999711,0.926867447652938,0,2
"150","AGTRAP",0.999999999999719,0.962751140041267,0,1
"1281","DUF4604",0.999999999999719,0.962751140041267,0,1
"2427","MazG-like",0.999999999999719,0.962751140041267,0,1
"695","CLTH",0.999999999999766,0.82065973151402,0,5
"1594","Fasciclin",0.999999999999778,0.853090417761704,0,3
"1579","FAM92",0.999999999999927,0.925059115725774,0,2
"779","Cpn10",0.999999999999941,0.926685867904629,0,2
"3055","Peptidase_C12",0.999999999999947,0.888744644297975,0,3
"2751","NDUF_B8",0.999999999999961,0.962243583401084,0,1
"1","1-cysPrx_C",1,0.793634926195017,0,6
"2","14-3-3",1,0.762846852085018,0,7
"4","2-Hacid_dh_C",1,0.789809073431477,0,6
"8","2OG-FeII_Oxy",1,0.674755835266227,0,10
"9","2OG-FeII_Oxy_2",1,0.729749762539393,0,8
"14","3Beta_HSD",1,0.789920297202646,0,6
"21","4HBT",1,0.791793543406642,0,6
"42","AA_permease",1,0.7540885490172,0,6
"43","AA_permease_2",1,0.441815338273563,0,20
"44","AA_permease_C",1,0.583414278023389,0,13
"60","AAA_5",1,0.260615751564471,0,16
"61","AAA_6",1,0.238760753492398,0,17
"62","AAA_7",1,0.238760753492398,0,17
"63","AAA_8",1,0.238760753492398,0,17
"64","AAA_9",1,0.250960263660625,0,17
"71","ABC_membrane",1,0.181052280135185,0,31
"73","ABC_tran",1,0.0540738826816602,0,55
"78","ABC2_membrane",1,0.66094019795753,0,10
"79","ABC2_membrane_3",1,0.629243891187925,0,6
"83","Abhydrolase_3",1,0.727730448859214,0,8
"84","Abhydrolase_6",1,0.731122901058466,0,8
"92","ACBP",1,0.759769691523068,0,7
"106","ACOX",1,0.752633720095531,0,7
"110","Actin",1,0.500865287410526,0,17
"113","Acyl_transf_3",1,0.782485606132307,0,6
"121","Acyltransferase",1,0.620695744752925,0,12
"130","Adaptin_N",1,0.642755076456563,0,9
"133","ADH_N",1,0.389545428332419,0,24
"135","adh_short",1,0.0795531470716717,0,64
"137","ADH_zinc_N",1,0.318603413319671,0,26
"139","ADK",1,0.589593699404598,0,11
"152","AhpC-TSA",1,0.7632717704834,0,7
"161","AIG1",1,0.620362140316937,0,12
"187","ALO",1,0.758977338550162,0,7
"190","Alpha_kinase",1,0.678595477104133,0,7
"199","Amidase",1,0.6710709238508,0,10
"201","Amidohydro_1",1,0.645341243918607,0,10
"204","Amino_oxidase",1,0.571615875656842,0,14
"222","ANAPC3",1,0.784522756770519,0,6
"240","Anticodon_1",1,0.741047128794222,0,6
"250","ApeC",1,0.571746103031648,0,14
"270","Arf",1,0.463515202279959,0,20
"278","ArgoL1",1,0.766902515916527,0,6
"293","ASC",1,0.527541825217594,0,16
"296","ASH",1,0.567262374356381,0,8
"305","Asparaginase_2",1,0.759827314164786,0,7
"329","ATP-gua_Ptrans",1,0.757491079337821,0,7
"330","ATP-gua_PtransN",1,0.757491079337821,0,7
"378","Band_7",1,0.622816781283823,0,12
"381","BAR",1,0.789919928355883,0,6
"382","BAR_3",1,0.536635491238764,0,15
"398","Bcl-2",1,0.62990245390375,0,12
"405","Beach",1,0.642387856550944,0,6
"466","BrkDBD",1,0.604678012070572,0,13
"474","BTB_2",1,0.124205926603341,0,51
"487","C1_1",1,0.145996215059754,0,41
"494","C8",1,0.450359941678705,0,13
"500","Cadherin",1,0.17180408875343,0,33
"518","Calx-beta",1,0.628788808308277,0,9
"524","CAP_GLY",1,0.634041903992812,0,9
"530","CarboxypepD_reg",1,0.715472493879641,0,7
"548","CathepsinC_exc",1,0.78993444993063,0,6
"549","Cation_ATPase",1,0.421004443503794,0,16
"550","Cation_ATPase_C",1,0.579868563057321,0,10
"551","Cation_ATPase_N",1,0.58692800633868,0,10
"552","Cation_efflux",1,0.598153498439257,0,13
"559","CBFD_NFYB_HMF",1,0.764503022702042,0,7
"570","CBS",1,0.663039762613175,0,10
"605","CDP-OH_P_transf",1,0.73247017869483,0,8
"639","CH",1,0.140545656660995,0,37
"660","Chromo",1,0.487987280957957,0,15
"681","Clathrin",1,0.671078906675818,0,8
"687","CLN3",1,0.672187670164547,0,10
"704","CN_hydrolase",1,0.786736854752429,0,6
"712","CNH",1,0.740982631994059,0,6
"734","COesterase",1,0.702313624858718,0,8
"736","Cofilin_ADF",1,0.791779100178576,0,6
"745","Collagen",1,0.2954256770367,0,30
"746","COMM_domain",1,0.681361848142234,0,10
"780","Cpn60_TCP1",1,0.572097762101873,0,13
"781","CPSase_L_D2",1,0.691418517705473,0,6
"788","CRAL_TRIO",1,0.663708019882883,0,9
"789","CRAL_TRIO_2",1,0.666922530991576,0,7
"798","CRT-like",1,0.788996847832387,0,6
"799","CS",1,0.613596484083653,0,12
"819","Cu_amine_oxid",1,0.722476886202968,0,8
"820","Cu_amine_oxidN2",1,0.722476886202968,0,8
"821","Cu_amine_oxidN3",1,0.722476886202968,0,8
"823","Cu-oxidase_2",1,0.572546124835414,0,11
"824","Cu-oxidase_3",1,0.572546124835414,0,11
"829","CUE",1,0.787505424821439,0,6
"831","Cullin",1,0.747872087621666,0,7
"837","Cupin_8",1,0.268670406193891,0,32
"862","Cytochrom_B561",1,0.672272411138659,0,10
"871","DAGAT",1,0.760554804748905,0,7
"872","DAGK_acc",1,0.533626063731301,0,15
"873","DAGK_cat",1,0.454872130077167,0,19
"884","DBINO",1,0.699636614775572,0,8
"891","dCMP_cyt_deam_1",1,0.676947796050917,0,10
"899","DDE_1",1,0.580831111246271,0,14
"900","DDE_Tnp_1_7",1,0.572091185129849,0,14
"914","DENN",1,0.688144090649115,0,6
"916","DEP",1,0.548284053771913,0,13
"925","DHC_N1",1,0.460247484996195,0,9
"926","DHC_N2",1,0.238760753492398,0,17
"932","DHHC",1,0.513742704145536,0,17
"941","Dimer_Tnp_hAT",1,0.320809301011062,0,28
"944","DIOX_N",1,0.730836852651281,0,8
"946","Diphthamide_syn",1,0.761175458731795,0,7
"949","Disintegrin",1,0.661866666391919,0,9
"950","DIX",1,0.782717174338319,0,6
"1026","dsrm",1,0.554783889761378,0,13
"1060","DUF1445",1,0.759093108296672,0,7
"1117","DUF229",1,0.665980193789212,0,9
"1183","DUF3585",1,0.701240742411282,0,6
"1228","DUF4371",1,0.247801876578244,0,34
"1348","DUF885",1,0.354350389835928,0,25
"1368","Dynamin_N",1,0.447687778047707,0,19
"1371","Dynein_heavy",1,0.261246887230126,0,16
"1384","E1-E2_ATPase",1,0.352827347860846,0,19
"1414","EF-hand_1",1,0.0696891851346418,0,68
"1424","EF-hand_like",1,0.67641054962911,0,8
"1428","EFG_II",1,0.683688630643349,0,9
"1429","EFG_IV",1,0.723608409363418,0,8
"1435","EGF_2",1,0.554090154475419,0,13
"1436","EGF_3",1,0.544166942352492,0,12
"1470","EMP24_GP25L",1,0.794036406317913,0,6
"1471","EMP70",1,0.754360931538795,0,7
"1488","Ephrin_rec_like",1,0.519592374668247,0,11
"1489","Epimerase",1,0.648078428171901,0,11
"1494","ERAP1_C",1,0.552873554135211,0,13
"1527","Exo_endo_phos_2",1,0.569941027665574,0,14
"1543","FA",1,0.726411879563402,0,7
"1552","FAD_binding_4",1,0.646868271662937,0,11
"1602","FCH",1,0.682149390721898,0,9
"1622","FerB",1,0.663196753736012,0,6
"1623","FerI",1,0.663196753736012,0,6
"1624","Ferlin_C",1,0.663196753736012,0,6
"1625","FERM_C",1,0.568096814398291,0,13
"1627","FERM_M",1,0.274956927946881,0,25
"1628","FERM_N",1,0.525199495022002,0,14
"1642","FH2",1,0.623272166359409,0,8
"1643","FHA",1,0.216532823360546,0,31
"1646","Fibrinogen_C",1,0.543620349420309,0,14
"1649","Filamin",1,0.614418721794833,0,10
"1658","Flavodoxin_1",1,0.781455248484045,0,6
"1669","fn3",1,0.125147264005949,0,38
"1678","Foie-gras_1",1,0.575654758042693,0,13
"1680","Folate_rec",1,0.67886429482018,0,10
"1703","Frizzled",1,0.593751485737467,0,13
"1724","FXa_inhibition",1,0.23568785880863,0,26
"1734","Fz",1,0.428318763101056,0,21
"1735","Fzo_mitofusin",1,0.750948103363466,0,7
"1736","G_glu_transpept",1,0.525882579875791,0,16
"1737","G-alpha",1,0.789414302507664,0,6
"1739","G-patch",1,0.42646311274097,0,21
"1748","GAF",1,0.768002969480202,0,6
"1751","gag-asp_proteas",1,0.597695379746383,0,12
"1753","GAIN",1,0.222166607561667,0,33
"1754","Gal_Lectin",1,0.441645978531528,0,17
"1756","Gal-3-0_sulfotr",1,0.726203517569442,0,8
"1758","Galactosyl_T",1,0.623684039206035,0,12
"1770","GATA",1,0.774030687881013,0,6
"1771","GATase",1,0.705887455687214,0,7
"1777","GBP",1,0.755772554821027,0,7
"1778","GBP_C",1,0.787272277690235,0,6
"1812","GHMP_kinases_N",1,0.765029904001166,0,6
"1825","Globin",1,0.708122143237929,0,8
"1844","Glyco_hydro_20",1,0.648054187383947,0,10
"1851","Glyco_hydro_35",1,0.784923361870353,0,6
"1864","Glyco_tran_10_N",1,0.673082506501945,0,10
"1869","Glyco_transf_10",1,0.531037845241169,0,16
"1881","Glyco_transf_7C",1,0.670160304645464,0,10
"1883","Glyco_transf_8",1,0.703329678832669,0,8
"1890","Glycos_transf_1",1,0.650638407734598,0,11
"1891","Glycos_transf_2",1,0.598306785981377,0,13
"1894","Glyoxalase",1,0.791820787703007,0,6
"1903","GNT-I",1,0.75542548785143,0,7
"1920","GPS",1,0.0351069308552857,0,65
"1921","GRAM",1,0.615264298818428,0,10
"1928","Gryzun",1,0.61060614437655,0,12
"1929","Gryzun-like",1,0.61060614437655,0,12
"1933","GSHPx",1,0.795283815460999,0,6
"1934","GST_C",1,0.488604971424498,0,17
"1936","GST_C_3",1,0.408627544150843,0,22
"1937","GST_C_6",1,0.67769989297046,0,10
"1938","GST_N",1,0.539544780514379,0,16
"1941","GST_N_4",1,0.761990329652709,0,7
"1945","GTP_EFTU_D3",1,0.759447340312499,0,7
"1951","Guanylate_cyc",1,0.297487671835194,0,24
"1953","Guanylate_kin",1,0.571989285059066,0,12
"1967","HAND",1,0.755545833015898,0,7
"1973","HAT",1,0.700706866154931,0,9
"1976","HATPase_c",1,0.739071396027602,0,6
"1977","HATPase_c_3",1,0.612893942471096,0,9
"1994","HEAT",1,0.296831418495139,0,23
"1995","HEAT_2",1,0.601608582967716,0,11
"1999","HECT",1,0.242125300899253,0,27
"2017","Herpes_Helicase",1,0.788901155373834,0,6
"2020","Hexapep",1,0.789875814752644,0,6
"2032","HHH_3",1,0.787033178367782,0,6
"2051","Hist_deacetyl",1,0.714762534827953,0,8
"2060","HlyIII",1,0.73037204765594,0,8
"2078","HNOBA",1,0.42921227926698,0,17
"2085","Hormone_recep",1,0.574058287717069,0,14
"2090","HRM",1,0.554198691582916,0,13
"2108","HTH_Tnp_4",1,0.362338068310421,0,26
"2109","HTH_Tnp_Tc5",1,0.580831111246271,0,14
"2121","Hydrolase_4",1,0.62413570874184,0,12
"2125","HYR",1,0.649006213864042,0,6
"2129","IBN_N",1,0.457650466229211,0,16
"2145","ig",1,0.427097349742295,0,15
